0.87,1012.21,10.21,15.51,9.51,1502539200,3.0,200.0,2017-08-12 09:00:00,Mostly cloudy until evening and breezy in the afternoon.
0.88,1017.6,3.71,17.61,2.5,1502625600,4.0,341.0,2017-08-13 09:00:00,Mostly cloudy starting in the evening.
0.75,1015.52,8.21,17.61,6.71,1502712000,4.0,270.0,2017-08-14 09:00:00,"Partly cloudy starting in the afternoon, continuing until evening."
0.8049999999999999,1020.515,6.455,17.509999999999998,4.605,1502798400,4.0,250.0,2017-08-15 09:00:00,INTERPOLATED
0.86,1025.51,4.7,17.41,2.5,1502884800,4.0,230.0,2017-08-16 09:00:00,Clear throughout the day.
0.7,1016.88,8.61,21.52,5.52,1502971200,4.0,320.0,2017-08-17 09:00:00,Partly cloudy until evening.
0.86,1008.3,10.41,24.21,10.41,1503057600,3.0,0.0,2017-08-18 09:00:00,Mostly cloudy throughout the day and windy in the afternoon.
0.56,1012.71,13.41,17.51,9.22,1503144000,3.0,230.0,2017-08-19 09:00:00,Mostly cloudy until afternoon.
0.645,1020.0,9.86,18.26,6.115,1503230400,3.5,115.0,2017-08-20 09:00:00,INTERPOLATED
0.73,1027.29,6.31,19.01,3.01,1503316800,4.0,0.0,2017-08-21 09:00:00,"Breezy starting in the afternoon, continuing until evening."
0.62,1013.5,9.32,18.11,9.01,1503403200,3.0,20.0,2017-08-22 09:00:00,Windy until afternoon and mostly cloudy throughout the day.
0.9,1011.29,11.01,18.81,11.01,1503489600,3.0,90.0,2017-08-23 09:00:00,Mostly cloudy throughout the day.
0.94,1007.8,13.11,22.51,12.21,1503576000,3.0,200.0,2017-08-24 09:00:00,Overcast throughout the day.
0.97,1009.79,16.71,18.01,15.01,1503662400,3.0,140.0,2017-08-25 09:00:00,Mostly cloudy throughout the day.
0.69,1017.71,11.41,19.51,11.41,1503748800,5.0,180.0,2017-08-26 09:00:00,Overcast starting in the evening.
0.97,1015.72,13.61,18.71,13.61,1503835200,3.0,71.0,2017-08-27 09:00:00,Overcast throughout the day.
0.95,1011.21,16.71,21.22,15.61,1503921600,3.0,50.0,2017-08-28 09:00:00,Overcast throughout the day.
0.99,1010.1,14.21,19.21,9.91,1504008000,3.0,200.0,2017-08-29 09:00:00,Overcast until evening and breezy in the afternoon.
0.94,1025.08,6.4,15.41,5.01,1504094400,5.0,230.0,2017-08-30 09:00:00,Clear throughout the day.
0.84,1024.1,8.21,18.41,3.01,1504180800,5.0,50.0,2017-08-31 09:00:00,"Breezy starting in the afternoon, continuing until evening, and mostly cloudy starting in the evening."
0.92,1015.19,10.41,23.9,9.72,1504267200,3.0,71.0,2017-09-01 09:00:00,Mostly cloudy until evening.
0.91,1013.41,16.71,20.31,14.11,1504353600,3.0,140.0,2017-09-02 09:00:00,Overcast throughout the day.
0.95,1011.9,11.01,15.71,10.21,1504440000,3.0,161.0,2017-09-03 09:00:00,Mostly cloudy throughout the day.
0.75,1023.28,7.81,16.21,7.81,1504526400,5.0,180.0,2017-09-04 09:00:00,Partly cloudy until afternoon.
0.86,1028.11,7.61,17.01,3.49,1504612800,5.0,50.0,2017-09-05 09:00:00,Partly cloudy starting in the afternoon.
0.87,1020.41,9.22,19.21,6.4,1504699200,4.0,50.0,2017-09-06 09:00:00,Mostly cloudy throughout the day.
0.84,1020.01,9.11,20.01,6.31,1504785600,6.0,90.0,2017-09-07 09:00:00,Partly cloudy in the morning.
0.97,1015.09,10.41,15.01,9.41,1504872000,3.0,71.0,2017-09-08 09:00:00,Mostly cloudy starting in the afternoon.
0.97,1012.8,13.41,16.61,12.71,1504958400,4.0,140.0,2017-09-09 09:00:00,Overcast throughout the day.
0.95,1004.0,17.21,17.21,11.71,1505044800,4.0,90.0,2017-09-10 09:00:00,Overcast throughout the day and windy overnight.
0.58,1012.21,10.51,16.01,7.71,1505131200,6.0,251.0,2017-09-11 09:00:00,Partly cloudy in the evening.
0.85,1024.7,10.41,19.21,4.11,1505217600,6.0,270.0,2017-09-12 09:00:00,Clear throughout the day.
0.84,1019.3,11.01,19.31,7.71,1505304000,5.0,50.0,2017-09-13 09:00:00,Mostly cloudy throughout the day.
0.77,1013.2,14.11,20.11,10.51,1505390400,6.0,200.0,2017-09-14 09:00:00,Clear throughout the day.
0.8,1030.51,9.51,15.01,6.21,1505476800,6.0,161.0,2017-09-15 09:00:00,"Mostly cloudy starting in the afternoon, continuing until evening."
0.8,1031.62,10.01,18.21,3.71,1505563200,6.0,50.0,2017-09-16 09:00:00,Clear throughout the day.
0.89,1027.19,11.71,21.62,5.6,1505649600,6.0,20.0,2017-09-17 09:00:00,Clear throughout the day.
0.79,1021.79,13.41,24.21,7.2,1505736000,7.0,0.0,2017-09-18 09:00:00,"Breezy starting in the afternoon, continuing until evening."
0.75,1016.88,15.71,25.71,10.51,1505822400,7.0,0.0,2017-09-19 09:00:00,"Windy starting in the afternoon, continuing until evening."
0.88,1010.8,18.21,21.01,14.71,1505908800,4.0,50.0,2017-09-20 09:00:00,Mostly cloudy throughout the day.
0.95,1023.82,11.01,14.21,8.71,1505995200,4.0,180.0,2017-09-21 09:00:00,Mostly cloudy until evening.
0.87,1022.79,9.41,18.21,2.61,1506081600,7.0,200.0,2017-09-22 09:00:00,Clear throughout the day.
0.82,1024.28,12.31,21.81,5.71,1506168000,7.0,341.0,2017-09-23 09:00:00,Clear throughout the day.
0.7999999999999999,1023.02,11.876666666666667,20.71,6.343333333333334,1506254400,6.0,274.0,2017-09-24 09:00:00,INTERPOLATED
0.78,1021.76,11.443333333333333,19.61,6.976666666666667,1506340800,5.0,207.0,2017-09-25 09:00:00,INTERPOLATED
0.76,1020.5,11.01,18.51,7.61,1506427200,4.0,140.0,2017-09-26 09:00:00,"Overcast throughout the day and breezy starting in the afternoon, continuing until evening."
0.72,1024.1,9.11,15.21,7.2,1506513600,7.0,161.0,2017-09-27 09:00:00,Mostly cloudy in the morning.
0.89,1026.49,10.11,17.01,7.01,1506600000,4.0,90.0,2017-09-28 09:00:00,Mostly cloudy throughout the day.
0.92,1020.5,12.71,17.41,12.21,1506686400,4.0,20.0,2017-09-29 09:00:00,Overcast throughout the day.
0.91,1006.7,15.61,20.51,14.31,1506772800,4.0,20.0,2017-09-30 09:00:00,Overcast throughout the day.
0.83,1003.0,13.91,18.01,13.71,1506859200,5.0,230.0,2017-10-01 09:00:00,Mostly cloudy throughout the day.
0.72,1006.8,11.31,18.21,9.72,1506945600,7.0,251.0,2017-10-02 09:00:00,Mostly cloudy starting in the afternoon.
0.54,1010.4,16.41,19.21,12.21,1507032000,5.0,230.0,2017-10-03 09:00:00,Mostly cloudy throughout the day.
0.49,1000.81,19.81,24.61,15.01,1507118400,4.0,0.0,2017-10-04 09:00:00,Mostly cloudy throughout the day and breezy until afternoon.
0.68,1004.39,15.01,22.31,12.31,1507204800,8.0,180.0,2017-10-05 09:00:00,Partly cloudy in the morning.
0.46,1019.81,16.31,20.8,9.22,1507291200,7.0,180.0,2017-10-06 09:00:00,"Partly cloudy starting in the afternoon, continuing until evening."
0.67,1024.01,13.31,21.41,7.51,1507377600,6.0,50.0,2017-10-07 09:00:00,Partly cloudy throughout the day.
0.78,1013.8,14.31,18.01,10.71,1507464000,6.0,50.0,2017-10-08 09:00:00,Mostly cloudy throughout the day.
0.84,1013.29,13.61,21.71,11.11,1507550400,8.0,230.0,2017-10-09 09:00:00,Clear throughout the day.
0.57,1016.5,13.21,19.31,12.51,1507636800,4.0,50.0,2017-10-10 09:00:00,Mostly cloudy throughout the day.
0.8,1019.61,14.21,18.71,10.71,1507723200,8.0,110.0,2017-10-11 09:00:00,Mostly cloudy throughout the day.
0.9,1022.48,10.01,13.71,10.01,1507809600,4.0,140.0,2017-10-12 09:00:00,Overcast throughout the day.
0.62,1024.1,12.01,16.01,10.01,1507896000,6.0,180.0,2017-10-13 09:00:00,Mostly cloudy until evening.
0.66,1021.71,13.91,23.21,4.7,1507982400,9.0,320.0,2017-10-14 09:00:00,Clear throughout the day.
0.54,1020.5,17.81,25.5,8.71,1508068800,9.0,0.0,2017-10-15 09:00:00,"Breezy starting in the afternoon, continuing until evening."
0.63,1014.2,17.71,25.62,9.22,1508155200,8.0,20.0,2017-10-16 09:00:00,"Partly cloudy starting in the afternoon, continuing until evening."
0.86,1011.9,18.41,29.22,14.91,1508241600,6.0,50.0,2017-10-17 09:00:00,Mostly cloudy until afternoon.
0.97,1006.8,18.31,26.21,16.31,1508328000,4.0,50.0,2017-10-18 09:00:00,Overcast until evening.
0.58,1019.22,13.41,20.21,10.01,1508414400,9.0,230.0,2017-10-19 09:00:00,Clear throughout the day.
0.67,1012.4,14.61,23.41,9.01,1508500800,5.0,0.0,2017-10-20 09:00:00,Mostly cloudy throughout the day.
0.66,1018.49,13.01,19.31,10.71,1508587200,9.0,140.0,2017-10-21 09:00:00,Clear throughout the day.
0.75,1026.39,10.71,17.51,6.61,1508673600,9.0,180.0,2017-10-22 09:00:00,Partly cloudy in the evening.
0.7,1018.91,12.61,22.82,8.21,1508760000,7.0,20.0,2017-10-23 09:00:00,Mostly cloudy throughout the day and breezy in the afternoon.
0.65,1015.29,16.51,25.41,10.61,1508846400,5.0,20.0,2017-10-24 09:00:00,Mostly cloudy throughout the day.
0.76,1013.29,18.21,27.21,12.21,1508932800,7.0,71.0,2017-10-25 09:00:00,Partly cloudy starting in the afternoon.
0.79,1010.5,19.21,27.31,13.01,1509019200,5.0,90.0,2017-10-26 09:00:00,Mostly cloudy throughout the day.
0.75,1012.71,16.51,21.01,13.21,1509105600,7.0,161.0,2017-10-27 09:00:00,Partly cloudy until evening.
0.85,1010.7,15.61,23.8,11.11,1509192000,8.0,50.0,2017-10-28 09:00:00,Partly cloudy throughout the day.
0.9,1008.79,17.01,25.01,14.21,1509278400,5.0,71.0,2017-10-29 09:00:00,Mostly cloudy throughout the day.
0.81,1014.61,14.61,21.52,11.61,1509364800,8.0,230.0,2017-10-30 09:00:00,Mostly cloudy until afternoon.
0.49,1017.89,18.81,25.9,9.01,1509451200,8.0,0.0,2017-10-31 09:00:00,Mostly cloudy throughout the day.
0.62,1015.09,16.81,23.31,14.51,1509537600,5.0,0.0,2017-11-01 09:00:00,Mostly cloudy throughout the day.
0.9,1010.3,15.61,21.22,15.61,1509624000,5.0,71.0,2017-11-02 09:00:00,Mostly cloudy throughout the day.
0.79,1011.5,16.41,21.22,14.01,1509710400,7.0,200.0,2017-11-03 09:00:00,Mostly cloudy throughout the day.
0.6799999999999999,1014.44,17.86,23.619999999999997,12.76,1509796800,7.0,110.0,2017-11-04 09:00:00,INTERPOLATED
0.57,1017.38,19.31,26.02,11.51,1509883200,7.0,20.0,2017-11-05 09:00:00,Partly cloudy until evening.
0.69,1016.335,18.509999999999998,22.515,14.36,1509969600,6.0,10.0,2017-11-06 09:00:00,INTERPOLATED
0.81,1015.29,17.71,19.01,17.21,1510056000,5.0,0.0,2017-11-07 09:00:00,Overcast throughout the day.
0.9,1010.01,18.31,22.21,16.01,1510142400,5.0,270.0,2017-11-08 09:00:00,Mostly cloudy until evening.
0.6,1013.5,19.01,26.02,11.21,1510228800,8.0,230.0,2017-11-09 09:00:00,Partly cloudy starting in the afternoon.
0.62,1012.91,19.81,26.5,15.61,1510315200,10.0,251.0,2017-11-10 09:00:00,Clear throughout the day.
0.4,1015.42,17.61,25.01,12.01,1510401600,11.0,180.0,2017-11-11 09:00:00,Clear throughout the day.
0.38,1012.29,21.41,30.4,10.51,1510488000,11.0,320.0,2017-11-12 09:00:00,Clear throughout the day.
0.45,1011.9,23.9,33.99,15.51,1510574400,9.0,20.0,2017-11-13 09:00:00,Clear throughout the day.
0.4,1008.51,26.02,34.11,17.71,1510660800,11.0,0.0,2017-11-14 09:00:00,Clear throughout the day.
0.59,1000.1,26.02,30.01,18.21,1510747200,8.0,290.0,2017-11-15 09:00:00,Partly cloudy until evening.
0.65,1017.2,14.21,23.6,6.71,1510833600,11.0,270.0,2017-11-16 09:00:00,Clear throughout the day.
0.5,1007.31,18.71,24.11,11.51,1510920000,7.0,290.0,2017-11-17 09:00:00,Partly cloudy until afternoon.
0.57,1015.19,14.01,19.61,7.01,1511006400,10.0,230.0,2017-11-18 09:00:00,Clear throughout the day.
0.41,1007.6,20.01,23.8,9.22,1511092800,11.0,270.0,2017-11-19 09:00:00,Clear throughout the day.
0.79,1013.29,12.01,18.51,11.51,1511179200,5.0,0.0,2017-11-20 09:00:00,Mostly cloudy throughout the day.
0.5,1018.8,15.21,22.71,10.01,1511265600,11.0,71.0,2017-11-21 09:00:00,Clear throughout the day.
0.54,1013.5,18.21,28.02,10.21,1511352000,11.0,0.0,2017-11-22 09:00:00,Clear throughout the day.
0.5,1005.21,22.42,29.02,16.21,1511438400,7.0,270.0,2017-11-23 09:00:00,Mostly cloudy until evening.
0.62,1019.22,10.91,21.41,6.52,1511524800,6.0,140.0,2017-11-24 09:00:00,Mostly cloudy until evening.
0.44,1018.3,16.81,27.1,6.01,1511611200,11.0,0.0,2017-11-25 09:00:00,Clear throughout the day.
0.375,1017.895,17.61,25.05,11.010000000000002,1511697600,10.0,80.5,2017-11-26 09:00:00,INTERPOLATED
0.31,1017.49,18.41,23.0,16.01,1511784000,9.0,161.0,2017-11-27 09:00:00,Partly cloudy until evening.
0.61,1022.7,14.21,26.02,8.01,1511870400,11.0,50.0,2017-11-28 09:00:00,Partly cloudy starting in the evening.
0.59,1014.61,20.11,29.62,15.21,1511956800,7.0,50.0,2017-11-29 09:00:00,Mostly cloudy throughout the day.
0.6,1012.4,22.42,31.82,17.71,1512043200,11.0,50.0,2017-11-30 09:00:00,Partly cloudy starting in the afternoon.
0.64,1012.6,22.1,30.09,16.61,1512129600,9.0,50.0,2017-12-01 09:00:00,Mostly cloudy starting in the afternoon.
0.68,1012.6,22.61,28.82,18.11,1512216000,5.0,71.0,2017-12-02 09:00:00,Overcast throughout the day.
0.88,1013.41,19.51,23.12,18.01,1512302400,6.0,161.0,2017-12-03 09:00:00,Mostly cloudy throughout the day.
0.85,1020.78,15.61,24.81,14.71,1512388800,6.0,140.0,2017-12-04 09:00:00,Mostly cloudy until evening.
0.765,1016.745,19.16,27.56,15.41,1512475200,7.0,80.0,2017-12-05 09:00:00,INTERPOLATED
0.68,1012.71,22.71,30.31,16.11,1512561600,8.0,20.0,2017-12-06 09:00:00,Partly cloudy until evening.
0.61,1011.21,22.91,33.5,16.01,1512648000,11.0,110.0,2017-12-07 09:00:00,Clear throughout the day.
0.53,1008.11,23.7,30.62,20.21,1512734400,6.0,270.0,2017-12-08 09:00:00,Mostly cloudy until afternoon.
0.61,1008.51,26.02,34.11,17.21,1512820800,10.0,290.0,2017-12-09 09:00:00,Clear throughout the day.
0.51,1007.9,22.51,30.22,12.61,1512907200,10.0,270.0,2017-12-10 09:00:00,Clear throughout the day.
0.51,1010.0550000000001,21.71,31.215,12.41,1512993600,9.0,145.0,2017-12-11 09:00:00,INTERPOLATED
0.51,1012.21,20.91,32.21,12.21,1513080000,8.0,20.0,2017-12-12 09:00:00,Partly cloudy throughout the day.
0.53,1009.91,24.32,27.21,17.21,1513166400,5.0,20.0,2017-12-13 09:00:00,Mostly cloudy until evening.
0.79,1013.59,21.62,32.01,15.01,1513252800,10.0,270.0,2017-12-14 09:00:00,Partly cloudy in the evening.
0.5,1010.9,26.02,34.61,16.11,1513339200,11.0,0.0,2017-12-15 09:00:00,Clear throughout the day.
0.51,1002.4,29.22,33.71,20.51,1513425600,7.0,0.0,2017-12-16 09:00:00,Windy until evening and overcast starting in the evening.
0.56,1014.7,17.91,25.12,15.21,1513512000,9.0,161.0,2017-12-17 09:00:00,Mostly cloudy until afternoon.
0.46,1022.48,18.31,23.9,10.21,1513598400,10.0,50.0,2017-12-18 09:00:00,Partly cloudy starting in the evening.
0.98,1019.89,14.81,20.21,14.21,1513684800,5.0,50.0,2017-12-19 09:00:00,Overcast until evening.
0.72,1012.21,21.62,29.62,14.01,1513771200,9.0,50.0,2017-12-20 09:00:00,Mostly cloudy until afternoon.
0.7,1006.6,24.21,28.62,21.22,1513857600,5.0,320.0,2017-12-21 09:00:00,Mostly cloudy until evening.
0.68,1008.11,25.81,33.02,18.11,1513944000,11.0,0.0,2017-12-22 09:00:00,Mostly cloudy starting in the evening.
0.84,1011.61,20.91,24.11,18.91,1514030400,6.0,161.0,2017-12-23 09:00:00,Mostly cloudy until afternoon.
0.63,1017.78,18.21,25.5,12.01,1514116800,10.0,20.0,2017-12-24 09:00:00,Clear throughout the day.
0.54,1011.21,23.12,31.72,14.11,1514203200,11.0,0.0,2017-12-25 09:00:00,Clear throughout the day.
0.6,1009.31,24.7,31.21,19.21,1514289600,9.0,0.0,2017-12-26 09:00:00,Mostly cloudy starting in the afternoon.
0.83,1015.19,20.8,30.22,19.21,1514376000,7.0,140.0,2017-12-27 09:00:00,Mostly cloudy until evening.
0.66,1013.09,25.62,34.5,18.21,1514462400,11.0,20.0,2017-12-28 09:00:00,Clear throughout the day.
0.64,1009.7,27.1,35.01,21.01,1514548800,10.0,320.0,2017-12-29 09:00:00,Clear throughout the day.
0.61,1006.2,27.31,34.83,19.71,1514635200,11.0,320.0,2017-12-30 09:00:00,Mostly cloudy starting in the afternoon.
0.53,1012.8,16.61,24.4,16.21,1514721600,6.0,90.0,2017-12-31 09:00:00,Mostly cloudy throughout the day.
0.72,1012.29,16.81,28.51,14.21,1514808000,9.0,140.0,2018-01-01 09:00:00,Mostly cloudy until afternoon.
0.62,1007.7,22.21,29.51,13.51,1514894400,7.0,270.0,2018-01-02 09:00:00,"Partly cloudy starting in the afternoon, continuing until evening."
0.46,1007.6,23.7,32.21,13.61,1514980800,10.0,230.0,2018-01-03 09:00:00,Partly cloudy starting in the afternoon.
0.61,1003.8,25.12,35.12,18.11,1515067200,9.0,341.0,2018-01-04 09:00:00,Partly cloudy throughout the day.
0.95,1009.91,16.61,25.71,16.61,1515153600,5.0,90.0,2018-01-05 09:00:00,Mostly cloudy until evening.
0.58,1018.8,19.21,27.31,13.71,1515240000,11.0,50.0,2018-01-06 09:00:00,Partly cloudy in the evening.
0.58,1017.2,21.41,31.02,13.51,1515326400,11.0,0.0,2018-01-07 09:00:00,Clear throughout the day.
0.56,1018.12,25.41,32.41,17.51,1515412800,11.0,0.0,2018-01-08 09:00:00,Clear throughout the day.
0.51,1017.71,23.5,32.61,16.71,1515499200,10.0,50.0,2018-01-09 09:00:00,Clear throughout the day.
0.68,1014.99,25.9,34.5,19.21,1515585600,9.0,20.0,2018-01-10 09:00:00,Partly cloudy in the afternoon.
0.62,1012.91,28.4,35.8,21.71,1515672000,10.0,20.0,2018-01-11 09:00:00,Mostly cloudy starting in the afternoon.
0.78,1010.7,21.52,32.01,21.52,1515758400,7.0,290.0,2018-01-12 09:00:00,Mostly cloudy until evening.
0.9,1008.11,21.01,25.21,20.51,1515844800,5.0,180.0,2018-01-13 09:00:00,Overcast throughout the day.
0.73,1013.2,16.41,23.21,15.71,1515931200,7.0,180.0,2018-01-14 09:00:00,Mostly cloudy until evening.
0.68,1014.11,18.21,26.7,13.21,1516017600,11.0,90.0,2018-01-15 09:00:00,Clear throughout the day.
0.87,1016.5,20.21,28.62,16.61,1516104000,7.0,50.0,2018-01-16 09:00:00,Mostly cloudy until evening.
0.94,1015.19,18.41,25.62,18.41,1516190400,5.0,290.0,2018-01-17 09:00:00,Mostly cloudy until evening.
0.76,1013.89,22.42,31.21,15.21,1516276800,10.0,270.0,2018-01-18 09:00:00,Clear throughout the day.
0.68,1014.99,22.02,31.72,19.01,1516363200,9.0,50.0,2018-01-19 09:00:00,Mostly cloudy until afternoon.
0.55,1013.29,26.02,32.71,19.21,1516449600,9.0,50.0,2018-01-20 09:00:00,Partly cloudy until evening.
0.64,1009.1,26.02,32.61,17.01,1516536000,8.0,200.0,2018-01-21 09:00:00,Partly cloudy in the afternoon.
0.64,1005.1,25.32,32.11,18.21,1516622400,10.0,0.0,2018-01-22 09:00:00,"Partly cloudy starting in the afternoon, continuing until evening."
0.74,1002.9,25.21,33.22,19.01,1516708800,8.0,0.0,2018-01-23 09:00:00,Partly cloudy until evening.
0.62,1015.99,18.41,24.0,16.01,1516795200,5.0,230.0,2018-01-24 09:00:00,Mostly cloudy until evening.
0.65,1020.29,15.71,25.5,12.21,1516881600,9.0,90.0,2018-01-25 09:00:00,Mostly cloudy starting in the afternoon.
0.64,1014.39,22.21,30.01,17.51,1516968000,8.0,20.0,2018-01-26 09:00:00,Breezy until afternoon and mostly cloudy throughout the day.
0.86,1008.7,20.01,27.7,18.51,1517054400,6.0,20.0,2018-01-27 09:00:00,Mostly cloudy until afternoon.
0.64,1011.61,22.61,31.4,16.01,1517140800,10.0,251.0,2018-01-28 09:00:00,Clear throughout the day.
0.7,1013.5,19.41,30.4,13.61,1517227200,10.0,20.0,2018-01-29 09:00:00,Clear throughout the day.
0.55,1008.79,22.82,32.21,16.01,1517313600,9.0,0.0,2018-01-30 09:00:00,Breezy in the morning and partly cloudy starting in the afternoon.
0.68,1013.2,23.6,33.4,20.51,1517400000,8.0,50.0,2018-01-31 09:00:00,Partly cloudy until evening.
0.67,1013.71,25.01,33.22,19.21,1517486400,10.0,50.0,2018-02-01 09:00:00,Clear throughout the day.
0.66,1013.59,26.02,34.32,18.21,1517572800,10.0,140.0,2018-02-02 09:00:00,Clear throughout the day.
0.69,1013.29,20.51,31.4,16.71,1517659200,10.0,71.0,2018-02-03 09:00:00,Clear throughout the day.
0.75,1013.29,22.61,33.02,17.11,1517745600,9.0,71.0,2018-02-04 09:00:00,Clear throughout the day.
0.71,1011.71,23.9,34.5,19.01,1517832000,10.0,20.0,2018-02-05 09:00:00,Clear throughout the day.
0.62,1009.4,25.71,34.5,19.21,1517918400,8.0,0.0,2018-02-06 09:00:00,Partly cloudy until afternoon.
0.7,1008.19,24.51,34.43,18.51,1518004800,7.0,20.0,2018-02-07 09:00:00,Partly cloudy until evening.
0.67,1005.3,26.02,35.42,18.01,1518091200,8.0,110.0,2018-02-08 09:00:00,Partly cloudy starting in the evening.
0.97,1003.6,19.21,27.81,19.21,1518177600,6.0,200.0,2018-02-09 09:00:00,Windy and foggy in the morning.
0.74,1013.41,19.21,28.82,15.21,1518264000,8.0,90.0,2018-02-10 09:00:00,Partly cloudy starting in the afternoon.
0.55,1022.61,15.81,22.02,14.21,1518350400,9.0,140.0,2018-02-11 09:00:00,"Partly cloudy starting in the afternoon, continuing until evening."
0.71,1023.82,13.61,23.8,10.21,1518436800,0.0,50.0,2018-02-12 09:00:00,Clear throughout the day.
0.7,1021.71,16.01,26.6,9.01,1518523200,0.0,20.0,2018-02-13 09:00:00,Breezy until afternoon.
0.69,1020.21,18.81,29.02,12.21,1518609600,0.0,50.0,2018-02-14 09:00:00,Clear throughout the day.
0.67,1018.49,20.61,30.4,15.21,1518696000,7.0,0.0,2018-02-15 09:00:00,Partly cloudy until evening.
0.7,1016.88,22.82,32.82,17.61,1518782400,7.0,50.0,2018-02-16 09:00:00,Partly cloudy until evening.
0.67,1013.8,23.0,32.61,17.71,1518868800,8.0,50.0,2018-02-17 09:00:00,Partly cloudy until afternoon.
0.71,1006.4,25.12,33.71,19.01,1518955200,8.0,50.0,2018-02-18 09:00:00,Partly cloudy starting in the afternoon.
0.95,1006.6,18.91,29.51,18.91,1519041600,6.0,20.0,2018-02-19 09:00:00,Mostly cloudy until evening.
0.77,1009.1,19.01,24.11,15.01,1519128000,7.0,180.0,2018-02-20 09:00:00,Mostly cloudy throughout the day.
0.8,1016.6,17.21,25.5,14.51,1519214400,8.0,140.0,2018-02-21 09:00:00,"Partly cloudy starting in the afternoon, continuing until evening."
0.62,1017.6,18.01,27.52,12.51,1519300800,7.0,0.0,2018-02-22 09:00:00,Partly cloudy starting in the evening.
0.78,1017.38,18.71,27.52,13.61,1519387200,6.0,140.0,2018-02-23 09:00:00,Mostly cloudy until evening.
0.85,1019.69,18.91,26.31,16.21,1519473600,6.0,140.0,2018-02-24 09:00:00,Mostly cloudy throughout the day.
0.78,1019.49,18.81,27.41,15.21,1519560000,5.0,110.0,2018-02-25 09:00:00,Mostly cloudy throughout the day.
0.85,1017.31,18.91,27.31,17.61,1519646400,6.0,50.0,2018-02-26 09:00:00,Mostly cloudy until evening.
0.83,1012.91,19.41,28.51,16.71,1519732800,8.0,90.0,2018-02-27 09:00:00,Partly cloudy starting in the afternoon.
0.88,1012.6,19.71,29.62,19.21,1519819200,7.0,110.0,2018-02-28 09:00:00,Mostly cloudy until evening.
0.9,1013.89,20.01,30.71,14.51,1519905600,8.0,20.0,2018-03-01 09:00:00,Clear throughout the day.
0.72,1015.52,22.71,31.92,16.51,1519992000,8.0,20.0,2018-03-02 09:00:00,Clear throughout the day.
0.83,1012.29,20.61,32.01,17.01,1520078400,8.0,20.0,2018-03-03 09:00:00,"Partly cloudy starting in the afternoon, continuing until evening."
0.84,1009.1,21.22,32.61,17.01,1520164800,7.0,0.0,2018-03-04 09:00:00,Mostly cloudy throughout the day.
0.88,1012.71,19.61,26.4,19.21,1520251200,6.0,161.0,2018-03-05 09:00:00,Partly cloudy until evening.
0.74,1019.49,14.61,24.61,9.22,1520337600,8.0,140.0,2018-03-06 09:00:00,Clear throughout the day.
0.75,1016.345,14.809999999999999,26.715,9.965,1520424000,6.5,70.0,2018-03-07 09:00:00,INTERPOLATED
0.76,1013.2,15.01,28.82,10.71,1520510400,5.0,0.0,2018-03-08 09:00:00,Partly cloudy starting in the afternoon.
0.64,1010.3,20.01,31.72,15.21,1520596800,7.0,50.0,2018-03-09 09:00:00,Partly cloudy in the morning.
0.69,1005.79,21.41,33.5,15.21,1520683200,8.0,0.0,2018-03-10 09:00:00,Breezy and mostly cloudy starting in the evening.
0.69,1015.19,14.21,23.0,12.01,1520769600,7.0,200.0,2018-03-11 09:00:00,Clear throughout the day.
0.78,1013.41,12.21,27.62,8.42,1520856000,7.0,0.0,2018-03-12 09:00:00,"Breezy starting in the afternoon, continuing until evening, and partly cloudy starting in the evening."
0.43,1011.39,16.81,25.81,13.41,1520942400,7.0,230.0,2018-03-13 09:00:00,Clear throughout the day.
0.54,1008.3,15.91,29.22,10.81,1521028800,4.0,50.0,2018-03-14 09:00:00,"Mostly cloudy starting in the afternoon, continuing until evening, and dangerously windy overnight."
0.59,1014.29,12.81,21.81,10.61,1521115200,7.0,200.0,2018-03-15 09:00:00,Clear throughout the day.
0.67,1012.71,13.21,27.31,6.61,1521201600,7.0,20.0,2018-03-16 09:00:00,Breezy in the afternoon.
0.65,1006.6,20.51,27.21,15.01,1521288000,5.0,20.0,2018-03-17 09:00:00,Mostly cloudy throughout the day.
0.91,1004.0,16.61,23.0,15.61,1521374400,6.0,230.0,2018-03-18 09:00:00,Breezy and mostly cloudy until afternoon.
0.64,1013.59,12.01,25.21,6.52,1521460800,7.0,270.0,2018-03-19 09:00:00,Clear throughout the day.
0.62,1014.2,15.31,21.91,9.61,1521547200,7.0,230.0,2018-03-20 09:00:00,Clear throughout the day.
0.8,1022.01,10.81,21.22,8.11,1521633600,6.0,90.0,2018-03-21 09:00:00,Clear throughout the day.
0.84,1012.21,12.81,24.11,11.21,1521720000,4.0,20.0,2018-03-22 09:00:00,Mostly cloudy until evening.
0.86,1005.3,16.01,31.02,13.01,1521806400,5.0,20.0,2018-03-23 09:00:00,Mostly cloudy until afternoon.
0.64,1011.29,16.01,21.41,11.41,1521892800,4.0,230.0,2018-03-24 09:00:00,Mostly cloudy throughout the day.
0.77,1022.22,9.81,18.61,9.22,1521979200,6.0,200.0,2018-03-25 09:00:00,Partly cloudy in the afternoon.
0.78,1022.31,9.51,23.0,4.7,1522065600,5.0,0.0,2018-03-26 09:00:00,Partly cloudy throughout the day.
